Nestor Torres,Ran Kan Kan,0.788426,0.696052
Agnes,I Need You Now,0.389533,0.696731
Falco,Brillantin' Brutal',0.977635,0.696955
Ragheb Alama,Al'amadalah Assa'bah (2004 Digital Remaster),0.927455,0.697137
Roommate,Isn't Radio,0.148679,0.697175
Les Ogres De Barback,L'education du corps des porcs,0.583956,0.697201
Novembre,Triesteitaliana,0.155243,0.697235
Pursuit Of Happiness,She's So Young,0.932781,0.697361
Black Eyed Peas,Let's Get It Started,0.832487,0.697696
New Order,Jetstream - Arthur Baker Remix,0.540245,0.698072
Michael Bloomfield,You're Killing My Love,0.796699,0.698077
Jah Cure,Freedom,0.666149,0.698215
Darko,Danote,0.745005,0.698654
Sonora Carruseles,Chela,0.731183,0.698662
Melatonin,Le complexe de Sisyphe,0.198342,0.698971
Sugar Minott,Walking Dub,0.73182,0.698996
Sugar Minott,Devil Pickney,0.848672,0.699417
Los Morros Del Norte,Raza Cristalera,0.837606,0.699639
Cassidy,Take It,0.64498,0.699641
Wilshire,Special,0.647715,0.699709
Teena Marie,Help Youngblood Get To the Freaky Party,0.881248,0.69974
Lisa Lisa & Cult Jam (featuring Full Force),U Never Nu How Good U Had It,0.905873,0.699823
ÄI-TIEM,Kleina Wixa,0.736237,0.699908
Beatnuts,No Escapin' This,0.776634,0.700017
Rajery,Mihodina ny tany,0.729006,0.700052
Shakira,Donde Estas Corazon,0.791982,0.700575
La 5A Estacion,Ayer,0.832165,0.700627
Debra Laws,On My Own (LP Version),0.784394,0.701237
The Meatmen,Slum Goddess (Originally Performed by The Fugs),0.415179,0.70137
Dyango,Todo Tiene Su Fin,0.24539,0.701428
The Del McCoury Band,Led By the Master's Hand,0.941062,0.701787
Los Titanes,No La Dejes Sola,0.871467,0.701903
Don Gibson,Who Cares,0.758604,0.701946
Tonic,Where Do I Fit,0.39533,0.702239
K's Choice,Another Year,0.439715,0.702444
Frederick Knight,I've Been Lonely (For So Long),0.674752,0.703001
Kali,No. 284,0.452533,0.703202
Marga Gomez,Introduction,0.128203,0.703343
Nirvana,Heart-Shaped Box,0.166821,0.70355
D.A.R.,Que paso,0.731443,0.703608
Mississippi Mass Choir,Having You There,0.529319,0.703852
Souls Of Mischief,Spark,0.614272,0.703877
S.U.P,The Cube (Live),0.539203,0.703938
Jacques Dutronc,L'Homme De Paille,0.402128,0.704026
Al Denson,Love Is Taking Hold,0.491624,0.704201
Ghorwane,Matarlatanta,0.666225,0.704296
Bukue One,Up Close and Personal,0.744105,0.704337
The Edgar Broughton Band,Out Demons Out (Live) (2004 Digital Remaster),0.630821,0.704446
Kings Of Leon,Wicker Chair,0.473585,0.704454
R.L. Burnside,Glory Be,0.73414,0.705344
Månegarm,Vargbrodern Talar,0.344074,0.705509
Frederik,Hur hur murmioon,0.948163,0.705795
John Wayne,Call The Police,0.864892,0.705886
Andy Andy,La Culpa,0.965314,0.706151
Busdriver,Sun Shower (Single Version),0.383547,0.706216
Sugar Minott,All Kind of People,0.808445,0.706314
LORE,Haunting,0.343581,0.706332
Willie Clayton,Walk Away From Love,0.886455,0.706522
Jerry Butler,He Will Break Your Heart,0.710623,0.7066
Neviss,Spain,0.118947,0.706717
This Is Hell,REALIZATION: REMORSE,0.067403,0.706766
The Almost,Little Drummer Boy,0.467147,0.707659
Imiskoubria,O Dikos Sou DJ,0.484618,0.70771
Toni Braxton Featuring Shaggy,Christmas In Jamaica,0.651241,0.707994
Angélica María,Una Sopita De Tu Propio Chocolate,0.896028,0.708106
Silverchair,Suicidal Dream,0.380752,0.708266
Nelson Ned,La Barca,0.444218,0.70863
DJ Omega,Pop dat shit,0.865508,0.708998
Tito Puente,Mambo Tipico,0.936035,0.709269
Rodney O & Joe Cooley,Nutty Block,0.634038,0.709385
The Robert Cray Band,Bad Influence,0.706306,0.709446
Deckard,Deckard,0.200962,0.709459
Kim Wilson,Love Attack,0.822188,0.70952
Soda Stereo,Terapia De Amor Intensiva,0.42255,0.709729
Pascal Obispo,La Machine,0.443299,0.709784
Thrice,The Earth Isn't Humming,0.926635,0.710246
Jope Ruonansuu,Aattelepa ite,0.495719,0.710424
Dax Riggs,Night is the Notion,0.259549,0.710654
Commissioned,I'm Gonna Let My Love Flow,0.81632,0.710751
Eddie Money,Runnin' Away,0.675716,0.71099
Knack,A World Of My Own,0.528146,0.711228
Beastie Boys,Shadrach (2009 Digital Remaster),0.809315,0.71146
André Blot,Breiz Ma bro,0.91846,0.711528
Bare Jr.,Naked Albino,0.358043,0.71153
Sierra Maestra,¿Dónde va Chichi?,0.836939,0.711839
Tiny Bradshaw,The Train Kept A Rollin,0.594001,0.71211
Rui Da Silva,On My Mind (feat. Ben Onono) (The Drill-Re-Work Dub),0.485018,0.712118
Bad Azz,Tha Stand,0.375158,0.712338
Laidback Luke & Diplo,Hey!,0.347756,0.712341
The Grip Weeds,Melancholia,0.222833,0.712389
Artie Fishel & The Promised Band,Watermelon Man (What A Mellow Goy),0.903428,0.712561
Hemdale,Pus-Filled Carcass,0.19297,0.712912
DeGarmo & Key,Destined To Win,0.700142,0.713035
ZO2,Isolate,0.342275,0.713063
Joe Grushecky,A Good Life,0.84141,0.713251
Orbit,Nice Ride,0.401361,0.713602
Tiny Tim,Stay Down Here Where You Belong,0.384177,0.713793
Chuck Wicks,If We Loved,0.258063,0.713804
Moving Ninja,Lost Tribe,0.477751,0.713855
The Chi-Lites,Love Of My Life,0.88533,0.714239
MIMS,Life Of A Star,0.53339,0.714249
Tesla,Caught In A Dream,0.294471,0.714531
Mobb Deep,Got It Twisted,0.530492,0.714608
TEN MADISON,Leaving Melbourne,0.397529,0.714611
Lloyd Banks,South Side Story,0.266958,0.714793
Petra,Hollow Eyes (Beat The System Album Version),0.536931,0.714874
Prozak,Go To Hell,0.270633,0.715483
Plasmatics,Sometimes I,0.617524,0.715544
Andy Andy,Maldito Amor Featuring Tito El Bambino (Version Urbana),0.921532,0.715664
F-4,SAMJHO NA,0.70192,0.715776
Super700,The Other Side,0.800235,0.716052
Yahir,Amigo (Con el Coro de Infantes de la Basilica de Guadalupe),0.791795,0.716366
Blind Blake & The Royal Victoria Hotel Calypsos,Oh Look Misery,0.963067,0.716513
Gran Coquivacoa,Hechizo,0.962047,0.71658
Wyclef Jean,Heaven's In New York,0.35544,0.716676
Rick Astley,You Move Me,0.82968,0.716988
George Lopez,Dogs,0.341781,0.717079
Tommy Torres,Imparable,0.513646,0.717304
Bryan Ferry,Going Down,0.921226,0.717407
Electronic pig,Electro nicpig,0.630577,0.717803
The In Crowd / Jah Stitch,Baby My Love,0.902085,0.717969
Jessie Lee Miller,All or Nothin' Gal,0.900833,0.718062
Dobby Dobson,A True Friend,0.659773,0.718427
A Skylit Drive,Ability To Create A War,0.034698,0.718624
OutKast,Return Of The G,0.118104,0.718948
Atom,Strikes-3,0.428654,0.718977
Mario Rosenstock,HUM,0.385597,0.719246
Extreme,Song For Love,0.389104,0.719498
The Del McCoury Band,Gone But Not Forgotten,0.745263,0.719571
Santana,Persuasion,0.724553,0.719748
Baby D,Let Me Be Your Fantasy,0.309101,0.719942
Shaman,Battle Of The Tom Tom,0.033706,0.720136
Who Made Who,This Train (Munk Edit),0.198729,0.720153
Wilshire,When,0.305148,0.720332
Black Flag,Jealous Again,0.460159,0.720712
Aesop Rock,Limelighters (feat. Camp Lo) / Flunkadelic Interlude,0.71275,0.720755
3 Steps Ahead,My Mind Is Gone,0.080559,0.720839
Atomic Rooster,Living Underground,0.521124,0.720897
Atomic Rooster,Living Underground,0.521124,0.720897
Los Auténticos Decadentes,El Vino Triste,0.782435,0.721034
Sugar Minott,Informer,0.822701,0.721386
Thriller U,Dancehall Man,0.953608,0.72187
Rishi Rich,Sorry Feat. Rafaqat Ali Khan,0.765992,0.72214
Billy Price_ Fred Chapellier,Love and happiness,0.623792,0.722212
Huey Dunbar,Sin Poderte Hablar,0.789197,0.722498
Carman featuring Commissioned & The Christ Church Choir,The Same God,0.395642,0.7225
Vivian,Bad Creation,0.309214,0.722592
Fever Ray,When I Grow Up,0.404357,0.723208
Headhunter,Don't Bogart,0.513277,0.723212
The Scare,I Saw Destruction,0.39072,0.723502
Dorothy Norwood,Near The Cross,0.495045,0.723924
Tanto Metro & Devonte,Strange Things,0.707123,0.724299
George Lopez,Kids In the Store,0.369567,0.724382
Enuff Z Nuff,Style,0.443839,0.724492
Cali,Resistance,0.797212,0.724812
Rainbow,Can't Happen Here,0.6888,0.724826
Mr. Grillo,Aqui Estoy,0.831745,0.725154
Jazz Crusaders,Soul Etouffe,0.522239,0.725212
Petra,Angel Of Light (Never Say Die Album Version),0.782287,0.725229
Corona,I Gotta Keep Dancing,0.937769,0.725253
Morgion,Basking Under a Blacksun Dawning,0.121768,0.725691
Luke Vibert,Mate Tron,0.463598,0.725843
Dakis,Tha Mino Pia Sto Parelthon (2005 Digital Remaster),0.667199,0.725973
Zen Lemonade,Brazil Mon Amour,0.356785,0.725987
Sheila Walsh,Circle Of Hands (For A Time Like This Album Version),0.810416,0.726033
Seatrain,Abbeville Fair,0.487048,0.726645
All Girl Summer Fun Band,Everything I Need,0.55801,0.726707
5th Ward Boyz,Undercover Gangstas,0.653261,0.726937
BT feat. JES,Every Other Way,0.235679,0.727171
Taylor Swift,The Way I Loved You,0.47297,0.72728
GG Allin,Outskirts Of Life,0.810459,0.727335
A Tribe Called Quest,Scenario,0.870371,0.727478
A Tribe Called Quest,Scenario,0.870371,0.727478
Crystals,He's A Rebel,0.918433,0.727539
Wayne Watson,Somebody Sing,0.518861,0.727634
Don Gibson,Blue Blue Day,0.895578,0.727729
Thirst,Planet E.,0.36867,0.727791
Tyrone Taylor,Happiness Is Loving You,0.926923,0.727826
David Bowie,Time Will Crawl (Extended Dance Mix),0.735622,0.727883
Amil,Get Down,0.508284,0.72846
Pumpkin Buzzard,The Sector of Foliage,0.297705,0.728529
Konstantinos Galanos,Oso Ego Kanenas,0.392257,0.728829
Pentangle,I Saw An Angel,0.627697,0.729506
Stille Volk,Orgasme Tellurique,0.812957,0.729569
KRS-One,Getaway,0.621185,0.729577
Non Phixion,Sleepwalkers,0.410284,0.729596
Red Hot Chili Peppers,American Ghost Dance (2003 Digital Remastered),0.932609,0.729982
Death SS,The Healer,0.250433,0.730104
Humble Pie,Lonely No More,0.81161,0.730242
Naseebo Lal_ Arif Lohar,Mar gaye te sada naal,0.882657,0.730301
Indica,Ihmisen Lento,0.714301,0.730787
Fyah Blaze,Hurry Hurry Baby (Dj Edit),0.291607,0.730983
Galactic,Squarebiz,0.864964,0.731444
Bow Wow Wow,C30 C60 C90 Go,0.603416,0.731506
JennyAnyKind,Didn't You Notice,0.852404,0.731582
Jane's Addiction,Stop! [Demo],0.302943,0.731723
Jefferson Starship,Let me fly,0.668581,0.732232
Dora The Explorer,Tenemos Amigos,0.963107,0.732277
Gene Latter,Groove It,0.898438,0.732353
Baby Bash / Grimm,Changed My Life,0.764311,0.732479
The Black Crowes,Ballad In Urgency,0.337125,0.733079
Christian Quast,Jugglin' Clown,0.343787,0.733197
Brice Kapel,Lo,0.265831,0.733249
Sophie B. Hawkins,The Ballad Of Sleeping Beauty,0.429412,0.733315
Eurythmics,Better To Have Lost In Love (Than Never To Have Loved),0.482941,0.733403
Pamelo Mounk'a,On ne meurt qu'une fois,0.704457,0.733532
Mikey Dread,The Jumping Master,0.82473,0.733639
Steel Rain,Loaded Like A Gun,0.466915,0.733741
The Clash,Inoculated City,0.913229,0.733987
Christian Quast,You Are!,0.157198,0.73413
Christian Quast,You Are!,0.157198,0.73413
SNAP!,The First The Last Eternity (Till The End) (feat. Summer) (GDC Mix),0.23093,0.734139
G-Unit,Money Make The World Go Around,0.39716,0.734251
Monster Magnet,CNN War Theme,0.283392,0.734269
X-ecutioners,Play That Beat,0.79193,0.734693
X-ecutioners,Play That Beat,0.79193,0.734693
Hanoi Rocks,Walkin' Away,0.75276,0.734723
Black Eyed Peas,Let's Get It Started,0.707891,0.735332
Steel Pulse,House of Love,0.712848,0.735769
Converge,Deep Inside,0.746839,0.735922
Sweet,Do It All Over Again,0.5669,0.735956
Shirley Caesar,Cornerstone,0.378203,0.736363
Matisyahu,Exaltation,0.82159,0.736628
Camp Lo,Uptown,0.673713,0.736639
Luke Bryan,What Country Is,0.58376,0.736784
Pascal Obispo,Tombé Pour Elle (L'Île Aux Oiseaux),0.811192,0.736828
Bryan Ferry,"Slave To Love (7\ Version) (2009 Digital Remaster)""",0.777827,0.737457
Joy Division,Digital [Live at Birmingham University] [2007 Re-mastered],0.396918,0.73801
2Fresh,Get It Started,0.186626,0.73814
Nichols,Dirty tarraxa 2 (feat. Neuza),0.814251,0.73848
Heavy D / McGruff,Wanna Be A Player,0.714192,0.738494
Carlos Ponce,Todo Lo Que Soy,0.608232,0.738715
Francis Dunnery,The Ava Song,0.712018,0.738781
Stewart Francke,Across Decker's Field,0.481412,0.738837
Cargo Cult,Helium,0.720697,0.739217
Leroy Hutson,More Where That Came From - Original,0.65661,0.739374
Andre Verchuren,Valse Des Montagnes,0.726963,0.739645
Gloria Lasso,Le Pull Over,0.800399,0.74056
Malina,Druzya,0.611034,0.740679
Ben Watt feat. Estelle,Pop A Cap In Yo' Ass,0.596008,0.740745
Sister Rosetta Tharpe & Marie,Up Above My Head,0.964244,0.740837
Tania Maria,Come With Me,0.923838,0.741067
Finest Dearest,Naming Ceremony,0.360279,0.741098
Neil Innes,Come Out Into The Open,0.785933,0.741252
2 Minutos,Como Caramelo De Limón,0.56013,0.741405
Emperor,In the Wordless Chamber,0.062551,0.741575
Colombiafrica - The Mystic Orchestra,Sambangole / Tres Golpes Na' Mas,0.551591,0.742044
Riviera Regime,Doin' It,0.577135,0.742067
Pardesi,Pardesi Pind Wich Ageya,0.963647,0.742314
Mark Wills,How Bad Do You Want It,0.697247,0.742495
Miriam Yeung,Yi Xing,0.52423,0.742517
Cândido,Sentimentos Desiguais,0.748041,0.742612
Daouda,Mon coeur balance,0.963799,0.742632
Peggy Zina,O Hiroteros Ehthros Mou,0.861534,0.742907
Gyptian,Lonely,0.784809,0.743246
Cowboy Mouth,Jenny Says,0.690118,0.743271
Mario Rosenstock,Radio Roy II,0.779723,0.743422
Vickie Winans,Make Me Over,0.674664,0.743711
Busta Rhymes,Genesis,0.733687,0.744141
Raze,Laying Down My Will (The Plan Album Version),0.679313,0.744226
G-Unit,I Don't Want To Talk About It,0.772677,0.744824
Erick Sermon,Freak Out,0.716506,0.744874
Gary Moore,What Are We Here For,0.434934,0.74522
Malkit Singh,Hai Shava,0.96345,0.745273
Beyoncé,Ring The Alarm,0.4643,0.745352
Tony Murena,Mambo Italiano,0.926879,0.745462
Andy & Lucas,Amores Cobardes,0.80846,0.745704
Memphis La Blusera,Amigo mío,0.686288,0.745774
Mighty Diamonds,I Say No,0.823594,0.745904
J.R. Writer_ Jha Jha,What It Do,0.846187,0.746095
Pyranja,Nordcore,0.596255,0.7461
Sunscreem,Secrets,0.70028,0.746345
Usher,I'll Show You Love,0.720336,0.747052
Cracker,Dr. Bernice,0.69092,0.747378
Mobb Deep,(The Grave Prelude),0.276605,0.747478
!!!,Myth Takes,0.897112,0.747529
Joy Division,Passover,0.480505,0.747567
Primordial,Empire Falls,0.321606,0.747756
Janis Joplin,Piece Of My Heart,0.517078,0.748502
Brice Kapel,Aloha,0.731772,0.748705
Chops,Give It To 'Em,0.834414,0.748914
The Cure,Cut Here,0.908798,0.749073
Mario Piu',Communication (More Mix),0.222734,0.749097
SKYCLAD,The One Piece Puzzle,0.359777,0.749317
The Gone Jackals,Faith Healer (Digital Single),0.387491,0.750357
The Gone Jackals,Faith Healer (Digital Single),0.387491,0.750357
Curtis,The River,0.403222,0.750542
Mau Mau,Neir,0.598908,0.750715
Flowin Immo et Les Freaqz,So hell mit Klause Duo,0.530136,0.750773
Barrabas,Broadway Star,0.916205,0.75089
Kaija Koo,Savu hälvenee,0.709303,0.750922
Jennifer Lopez,Play,0.89945,0.751192
Life Long Tragedy,Collecting Dust,0.2095,0.751222
Bob Dylan,New Pony,0.668552,0.751342
Kamelo Punto Semos,No tendrás casa,0.508072,0.751429
FFH,Great Big Problem,0.51389,0.751564
Helen Love,Shifty Disco Girl,0.649597,0.751612
Mac McAnally,If You Hang Around Long Enough,0.83652,0.752665
Alain Souchon,J'veux Du Cuir (Live),0.873341,0.752675
Memphis La Blusera,Hoy Es Hoy,0.68091,0.752782
HardNox,Going Out Tonight,0.781262,0.75297
All Leather,As The Hog Pisseth,0.238574,0.75361
Leroy Hutson,Love The Feeling - Original,0.81231,0.753752
Colin James,Sending A Message,0.651738,0.753941
Swallow The Sun,...and Heavens Cried Blood,0.204884,0.753982
Roberto Roena,Oriza Eh,0.967107,0.754027
Afrob feat. Sarah,Gief Konjunkturpaket VI,0.537361,0.754193
Philly's Most Wanted,Y'all Can't Never Hurt Us (Clean Version),0.388015,0.754247
Baby Bash,If Your Na Na Get Wet,0.825069,0.754345
DAVE MATTHEWS BAND,The Space Between,0.160764,0.754416
Modern Lovers,She cracked,0.595751,0.754472
Utopia,The Up,0.66253,0.754484
Martha Wainwright,Comin' Tonight,0.687814,0.754526
Kitaro,Quasar,0.369751,0.754881
Snow Patrol,Chocolate,0.390041,0.75489
Svartthron,Sparnuotoji Doze. Laukimas,0.25976,0.75532
Toni Braxton,Let Me Show You The Way (Out),0.661423,0.755357
Chelsea,Decide,0.575421,0.756332
Helen Love,First Boyfriend,0.968273,0.75644
GWAR,Slap U Around,0.820884,0.756617
Dictators,Weekend,0.571038,0.756653
D:Fuse,Living The Dream,0.305319,0.756874
Bryan Ferry,Don't Worry Baby (1999 Digital Remaster),0.685773,0.756876
Lee Ritenour,Captain Fingers,0.69603,0.756996
The Rongetz Foundation,NY Timbuctu,0.713641,0.757034
Mongo Santamaria,Lady Marmalade,0.961513,0.75704
Helmet,Tic,0.380006,0.757343
Michael Bloomfield,Let the People Dance,0.835418,0.757446
Michael Jackson,Just A Little Bit Of You,0.95579,0.757537
Sergio Mendes / Black Eyed Peas,Mas Que Nada,0.962905,0.758361
Alain-François,The frog song,0.89168,0.758464
Kapelle Herrenweide,Nie mehr heim,0.299872,0.758576
Gran Coquivacoa,Son Sabroso,0.94205,0.758947
Mitch Ryder,Jenny Take a Ride,0.870389,0.75897
Irreversíveis,Os Dois Irreversíveis,0.759258,0.758982
Natural Elements,Mayday,0.610413,0.759027
Astarte,Thorns of Charon (Pt. 2) - Emerge from Hades,0.068346,0.759073
Sister Hazel,Think About Me,0.850494,0.759585
B.B. King,Early In The Morning,0.893886,0.759756
MxPx,Grey Skies Turn Blue,0.737021,0.759797
Rokia Traoré,Koronoko,0.975727,0.760587
Britney Spears,Don't Go Knockin' On My Door,0.917653,0.760872
Janis Joplin,Raise Your Hand,0.62485,0.761058
The Black Velvet Band,Dancing To A Standstill,0.685121,0.761311
Eddie,No Control,0.749293,0.761489
Chaotica,Turbocharger,0.405022,0.762018
Karen Peck And New River,Feels Good To Be Free,0.720831,0.762249
Liquid Stranger,We Meet at Last,0.780832,0.762745
99 Posse,Rafaniello,0.674584,0.762997
V Sinizter,Valentine's Day,0.531409,0.763371
Wolfmother,Dimension,0.52153,0.763464
DCS,Tu Hi Tu Sada,0.364279,0.763887
Jenney,Gib deinem Herzen ein Zeichen (Radio Mix),0.346267,0.763946
Les Ogres De Barback,Niev nietch nievitch,0.909368,0.764126
Les Malpolis,Plus chère la vie,0.500848,0.764127
Los Van Van,Consuelate Como Yo,0.710769,0.764666
Los Van Van,Consuelate Como Yo,0.710769,0.764666
Phil Collins,I Cannot Believe It's True,0.791896,0.764882
Basement Jaxx,Twerk (feat. Yo Majesty),0.675888,0.764935
4Him,Freedom,0.693444,0.765016
The Crystal Method,Realizer,0.432269,0.765314
Harry Connick_ Jr.,Here Comes The Big Parade,0.974591,0.765514
Moonspell,Sacred,0.226531,0.765819
Tim Exile,Family Galaxy,0.366829,0.765834
Kuba,Geh,0.181421,0.766266
Robin Fox,It's Gonna Be Okay (Original Mix),0.280682,0.76643
4Him,Wings,0.861349,0.766594
Eminem,The Way I Am,0.322983,0.766885
Eminem,The Way I Am,0.322983,0.766885
Philip Bailey,Sometime Ago,0.590857,0.766912
Izzy Stradlin And The Ju Ju Hounds,Train Tracks,0.719384,0.767014
Capone-N-Noreaga,Beef,0.295228,0.767115
Soulwax,Soul Simplicity,0.328201,0.767273
Eddie Turner,Secret,0.608704,0.76759
Mal De Ojo,Lekeitio,0.801961,0.767716
2raumwohnung,Rette Mich Später (Michael Ilbert Radio Mix),0.718232,0.767789
Epitaph,Dancing With Ghosts,0.213615,0.767811
Del Tha Funkee Homosapien,Mistadobalina,0.611886,0.768028
Perrey And Kingsley,Spooks In Space,0.725687,0.768392
Mario Rosenstock,Obama's Election (Best of 2009),0.694864,0.768545
Bézu,Frou-frou,0.622956,0.768639
Hot Wire,Like A Prayer (Tribute To Madonna),0.511635,0.769217
The Frequency,Stop It,0.625125,0.769307
Leon Russell & New Grass Revival,Truck Driving Man/Down In The Caribbean,0.960947,0.769389
The Roots,Essaywhuman?!!,0.600165,0.769814
Fito Paez,La Ley De La Vida,0.763979,0.769846
Goldfish,Watch Out for The Birdsongs,0.299213,0.769858
Pursuit Of Happiness,Down On Him,0.874536,0.769883
Spok Frevo Orquestra,Passo De Anjo,0.555697,0.77013
Janice Robinson,Dreamer (Jamie J Sanchez Club Mix),0.397391,0.770142
Hot Chip,Ready For The Floor (Radio Edit),0.922646,0.770416
Rated R,Shoulda Did,0.956539,0.770697
Bongzilla,666lb. Bongsession,0.160397,0.7711
Jinx,Kutt Free (DJ Volume Remix),0.82944,0.771332
Sulk,Only You (Chimi-Changa Club Mix),0.162958,0.771386
Sofi Marinova,Studen plamuk,0.532476,0.771632
White Heart,Sing Your Freedom,0.298796,0.771721
George Lopez,Kids Now,0.142993,0.771803
Eluveitie,A Girls Oath,0.310055,0.772253
Malkit Singh,Nach Ke VEkha Bhabhiyie,0.969351,0.772294
Eagles,Last Good Time In Town,0.965994,0.772441
The Gufs,Last Goodbye,0.566066,0.773111
Hi-Fi Companions,Amoria,0.481862,0.77336
Jim Bryson,Somewhere Else,0.836285,0.773758
Bacilos,Sangre americana,0.913576,0.773778
Coldplay,One I Love,0.370541,0.774689
The Pharcyde,Homegrown,0.733529,0.77474
Agnostic Front,Undertow,0.172758,0.77481
Kings Of Leon,My Party (Kenna Remix),0.878405,0.775144
Los Abuelos De La Nada,Lunes Por La Madrugada,0.378343,0.775309
The Perrys,I'm Living In Canaan Now,0.590622,0.775461
Edith Lefel,L'a fête komine,0.688299,0.775656
Dottie Rambo_ The Whites,New Shoes,0.868567,0.776082
Delbert McClinton,Lose Your Money,0.960993,0.776272
The Verve Pipe,Medicate Myself,0.398341,0.776428
Joe McBride,On The Money,0.622036,0.77643
Bounty Killer,Gun Thirsty,0.887676,0.776479
Lara,Nur eine Nacht mit Dir,0.620587,0.777097
